"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDI46","OUT013",4004.64162903319
"FDG16","OUT027",4857.93306321138
"FDV32","OUT013",1099.32608705677
"FDF44","OUT010",239.707936012407
"FDK04","OUT018",678.072381915499
"NCA41","OUT013",3075.46881101951
"FDD51","OUT017",818.903191422274
"NCZ53","OUT045",2908.17091960926
"FDP01","OUT027",3933.45181450003
"FDY25","OUT049",2982.80995413892
"FDB17","OUT018",2586.15895137814
"NCV54","OUT018",1602.79663602105
"FDJ32","OUT017",1185.09764126356
"FDA37","OUT049",2123.48875117682
"FDG35","OUT035",2962.86775825367
"NCM05","OUT018",3860.07549137552
"FDG45","OUT046",3400.65862706377
"FDH28","OUT013",706.960081280829
"NCE18","OUT049",3979.63864947636
"FDH38","OUT045",1819.14787610991
"FDR56","OUT013",3203.62537511282
"FDH17","OUT027",3046.55252938308
"FDD39","OUT049",3565.30885952578
"FDB41","OUT049",930.765305047944
"NCR53","OUT046",3529.11985254139
"FDX46","OUT017",1138.10755775853
"FDV28","OUT049",693.752999202575
"FDA08","OUT018",2430.24767734826
"FDH45","OUT017",853.50014955054
"NCS38","OUT010",-135.880307592307
"FDD40","OUT010",1190.0384777055
"DRM59","OUT035",2615.4483771404
"NCJ43","OUT018",2492.37716836392
"NCN29","OUT013",870.863142523719
"NCC19","OUT045",2922.06926587322
"FDR56","OUT035",3293.46685244996
"FDZ43","OUT049",3966.63137334792
"FDJ32","OUT010",-847.277700742743
"DRH03","OUT017",1578.80933683153
"NCZ54","OUT035",2730.97834142651
"FDE26","OUT017",2454.13247948296
"FDS03","OUT045",1001.41473221199
"DRZ24","OUT019",-7.98035459895137
"FDO48","OUT027",5002.12216332248
"FDW39","OUT049",2927.40610441128
"NCK05","OUT049",1139.63455002013
"NCK30","OUT017",4057.94206004201
"FDT27","OUT018",3468.76546063629
"FDS08","OUT019",942.425334401722
"NCJ19","OUT049",1019.10448127797
"FDC58","OUT045",666.958572620818
"DRE37","OUT013",2989.74901258138
"FDW02","OUT035",2206.97577650259
"FDJ02","OUT010",536.40409628882
"FDX09","OUT045",2762.87564250904
"FDT31","OUT010",1088.41951317207
"FDI24","OUT049",2921.75261945141
"FDY09","OUT045",2755.17367113615
"FDV28","OUT045",523.288202938333
"DRM47","OUT049",3121.30035380456
"FDT52","OUT019",2014.8016269969
"FDI48","OUT018",663.583176815797
"FDY55","OUT017",4129.0087263888
"FDU48","OUT013",2117.40782473074
"FDN25","OUT045",904.784012369931
"FDP20","OUT049",2135.79556063788
"FDJ15","OUT013",3015.75559929031
"FDD04","OUT018",1989.5899351511
"FDY58","OUT045",3587.97035054102
"FDR37","OUT018",2666.33480158782
"FDF44","OUT013",2146.30152729717
"FDD32","OUT045",1320.71223298009
"FDR57","OUT017",2680.67306708676
"DRG39","OUT027",2358.07628834161
"FDX15","OUT017",2631.48335519269
"DRN37","OUT045",2564.29568376965
"FDW40","OUT027",3775.4827286952
"FDB32","OUT049",1626.73010850962
"FDM40","OUT018",2024.43850777675
"FDE39","OUT027",3377.49783954371
"DRH49","OUT017",1422.14001569443
"FDT46","OUT049",953.633665030735
"NCF06","OUT035",4152.93623019921
"FDP07","OUT017",3205.25640191812
"FDC04","OUT013",3816.53165792609
"FDZ32","OUT017",1823.97703774525
"FDD50","OUT045",2625.86739772059
"FDU56","OUT017",3052.66482816457
"FDV34","OUT017",1326.42983847439
"NCY41","OUT013",614.661691963781
"NCK18","OUT046",2636.05363167781
"DRH25","OUT049",978.636535609364
"FDT57","OUT046",3782.76127469015
"FDV56","OUT018",1500.46002353557
"FDV12","OUT045",1533.06923390918
"FDN52","OUT017",1552.25036721873
"FDX38","OUT035",995.349342341563
"FDE47","OUT018",1694.54610578301
"NCO07","OUT013",3404.7255067002
"FDV09","OUT027",3898.0389722065
"FDZ23","OUT019",1070.16788584198
"DRH51","OUT018",1118.1621989186
"NCY54","OUT045",2621.03139094238
"DRG49","OUT013",3886.17576639128
"NCC19","OUT049",3105.22738998461
"NCV53","OUT045",3725.44177025581
"FDZ47","OUT019",-235.802983570852
"NCO26","OUT018",1517.18727264937
"NCP02","OUT045",937.502065095741
"NCW30","OUT018",3761.34445629625
"NCN55","OUT046",3787.78293994965
"FDB20","OUT010",-681.958059399562
"DRL11","OUT013",2544.02106232066
"DRD60","OUT045",2809.31662496779
"FDW14","OUT010",-454.782277340377
"FDL27","OUT010",-789.209640759084
"FDU09","OUT018",715.67188564911
"DRH36","OUT027",2644.669461342
"FDP34","OUT027",3962.74779134334
"FDE04","OUT017",2988.31921458524
"FDZ57","OUT027",3578.93510104844
"FDF02","OUT010",-261.790008987651
"FDG28","OUT045",3831.35078318459
"NCI31","OUT046",548.88592730418
"FDT43","OUT013",918.994535993197
"FDU20","OUT046",1998.51228367714
"FDD53","OUT013",747.155059274961
"FDW15","OUT045",2378.1117248792
"NCT53","OUT045",2529.71900966998
"NCG55","OUT027",3255.86116726564
"FDD48","OUT035",1979.10535044925
"FDG47","OUT049",4222.15003399019
"FDI21","OUT017",1233.277933912
"FDT27","OUT017",3841.47889115056
"DRO35","OUT013",1889.77337806554
"FDD33","OUT017",3796.1035135675
"FDC04","OUT035",3967.39775988661
"FDY34","OUT013",2726.62277251226
"DRJ49","OUT049",2130.6613968317
"FDE05","OUT049",2472.72106782619
"FDU31","OUT017",3649.16836074375
"NCN19","OUT027",4425.83881989689
"FDK56","OUT027",4387.46471985348
"FDK58","OUT017",1816.28703235516
"NCJ42","OUT035",1768.93345260454
"FDZ34","OUT027",4498.28555048245
"FDA52","OUT018",2545.17504948128
"NCR29","OUT013",958.92476213983
"FDT48","OUT035",3300.22208613879
"DRJ51","OUT019",1701.7656886717
"NCS54","OUT046",2807.48567941247
"FDV01","OUT035",2672.81345262342
"DRG51","OUT027",4063.98486595646
"NCG42","OUT013",2096.51403827492
"FDA51","OUT049",1957.75242670688
"FDV19","OUT010",710.800589735648
"NCT18","OUT045",2793.26932904415
"NCS41","OUT045",2845.89477188234
"FDO03","OUT046",3656.1145088344
"FDL12","OUT010",-857.017493117041
"FDY37","OUT010",460.248055650918
"FDI58","OUT049",1636.33679559563
"FDT28","OUT018",2131.68751982537
"NCC42","OUT010",323.296198591712
"FDO01","OUT017",2211.4726906075
"FDJ02","OUT013",2450.6327956124
"FDQ04","OUT018",415.269323120422
"DRL47","OUT013",2024.00787631719
"FDZ32","OUT035",1915.77316244014
"FDC35","OUT035",3465.79205746215
"FDX14","OUT045",1099.45422176972
"FDZ35","OUT013",1744.21570377734
"FDL14","OUT013",2579.98217033249
"FDO04","OUT049",1033.00328089245
"DRK11","OUT017",2526.55100851963
"FDB44","OUT018",3118.4855380778
"FDZ50","OUT049",3057.59576485353
"FDI12","OUT027",2907.99585488831
"FDU43","OUT017",3900.99946933987
"FDD58","OUT010",-328.180830881924
"FDB27","OUT017",3181.90879344998
"FDB04","OUT018",1143.34514833862
"NCO17","OUT013",1909.06037210063
"FDL12","OUT017",1111.59915007363
"DRJ13","OUT049",2661.84165849474
"FDD57","OUT045",1512.01766607241
"FDW19","OUT035",1979.94923158958
"DRD27","OUT018",1327.31479192693
"FDH27","OUT027",3794.15769807089
"NCW30","OUT027",5493.09027698267
"FDR40","OUT018",1061.99087400444
"FDG05","OUT013",2584.88587788776
"NCY41","OUT019",-1350.51013944317
"FDI38","OUT018",3078.08170946352
"FDR20","OUT046",783.757651158665
"FDE09","OUT017",1874.72459368027
"FDN50","OUT019",-324.968723320381
"DRF27","OUT045",2377.87232297065
"DRF51","OUT013",611.239107163752
"NCO02","OUT019",-775.503148619297
"FDB51","OUT027",2500.50805482388
"FDJ50","OUT013",930.587989676734
"FDN52","OUT013",1427.32738967566
"FDX14","OUT013",1255.32088626956
"FDT27","OUT019",1853.19088338884
"FDV10","OUT013",766.396759571434
"FDU33","OUT046",789.17025577517
"FDU58","OUT046",3010.11211494623
"NCP42","OUT027",4504.22525523969
"FDL51","OUT027",4896.67199677705
"DRH15","OUT027",2182.97629921046
"FDU16","OUT017",1521.13834307195
"FDW15","OUT017",2553.38488641346
"FDQ44","OUT045",1900.44834588679
"NCI06","OUT027",4283.73674879487
"DRK23","OUT019",2046.73073341024
"FDC28","OUT035",1899.8436180072
"NCY17","OUT019",-1211.42492775725
"NCV05","OUT018",2192.67441544515
"FDM34","OUT019",213.441564767897
"DRD60","OUT027",4343.97279330583
"FDT38","OUT046",1385.41328671088
"FDQ57","OUT018",2093.12811932334
"FDE59","OUT027",2042.15382563308
"NCM43","OUT046",2616.61424446069
"DRI51","OUT049",2817.02775669212
"NCG30","OUT017",2050.21302218929
"NCK54","OUT035",1955.21561440999
"FDQ16","OUT019",-142.180513291492
"FDI36","OUT013",3178.53075550522
"FDX16","OUT027",3849.06259782643
"FDA34","OUT046",2797.88990614839
"FDJ48","OUT018",3617.05553395968
"FDU47","OUT035",2419.34672954419
"FDS39","OUT046",2320.92067238467
"FDD11","OUT046",3967.02726914741
"FDM16","OUT027",2677.32816909077
"FDU56","OUT018",2646.84878401726
"FDQ32","OUT017",2111.62594547591
"DRK35","OUT013",664.011762199627
"FDA58","OUT049",3802.46872043624
"DRG48","OUT019",430.810510019777
"FDT59","OUT010",1760.26835317796
"FDQ31","OUT019",-400.940077399724
"FDS51","OUT018",796.645503148007
"FDW32","OUT027",2896.25778100767
"FDI15","OUT027",5553.10908275233
"NCV30","OUT017",1127.12784344284
"DRG25","OUT049",3062.60958291287
"FDT02","OUT013",567.793885391262
"FDO33","OUT027",3282.01543139598
"FDP38","OUT035",1009.43510599767
"FDZ45","OUT035",3275.24798699798
"NCA54","OUT027",4287.16185012475
"FDU33","OUT017",899.464140445
"FDN58","OUT017",3852.42024298547
"FDI05","OUT045",1169.56944729077
"FDM57","OUT019",-525.885328740798
"NCS42","OUT027",2859.07187155245
"FDB57","OUT045",3518.40790288507
"FDC03","OUT045",3057.84356934612
"FDZ58","OUT013",1970.04184963944
"NCK29","OUT045",1885.7767507138
"NCR53","OUT045",3467.00912584334
"FDE26","OUT027",3796.19671468206
"FDU52","OUT049",2583.19239557968
"FDE41","OUT027",2835.26011473701
"FDU38","OUT018",2718.06467264135
"FDA52","OUT017",2936.13243545859
"FDW46","OUT046",1163.05685200594
"DRI59","OUT035",3706.05390662079
"FDT38","OUT035",1511.51378473536
"FDL33","OUT018",2833.87723221403
"FDQ01","OUT027",5433.2636738228
"FDJ08","OUT046",3025.43383581303
"FDQ47","OUT049",694.333826905912
"NCZ18","OUT013",3931.63023275395
"FDE29","OUT017",1105.89985483333
"FDF10","OUT027",3858.31809157778
"FDC48","OUT049",1448.25454739203
"FDY58","OUT013",3675.3014161457
"NCX30","OUT010",1955.20725221181
"FDV11","OUT013",2877.43047534537
"FDT46","OUT046",851.5906366069
"DRD01","OUT019",-934.188809091877
"FDQ11","OUT013",4081.22325429505
"NCM41","OUT017",1581.79305781536
"NCC55","OUT013",594.644730537195
"FDG45","OUT027",4866.59804496693
"NCQ54","OUT049",2759.73106960371
"FDM34","OUT045",2005.2470641151
"FDD17","OUT019",1857.18771473067
"FDN38","OUT027",5405.88328129616
"FDB53","OUT018",2104.10761532497
"NCL06","OUT035",4206.66514715811
"NCV18","OUT019",-618.523287491558
"FDX25","OUT013",2919.45802782298
"FDB39","OUT046",934.940100406668
"FDC33","OUT049",3261.91138214886
"NCO14","OUT018",441.397109571611
"FDA58","OUT027",5199.1877936933
"NCQ02","OUT017",3038.9549545171
"NCR53","OUT017",3669.02529861594
"FDN52","OUT046",1442.80860378062
"FDG26","OUT046",4017.80822221434
"FDE23","OUT027",2289.82361329714
"DRI37","OUT013",1009.46633435947
"DRH37","OUT018",2372.27059353872
"FDO01","OUT035",2221.84324521446
"FDK45","OUT049",1918.3221265623
"FDP23","OUT049",3562.06322295017
"FDM33","OUT035",3651.53917838819
"FDD36","OUT017",2021.50514754067
"FDL56","OUT017",1476.17009485193
"FDT27","OUT010",1840.30448943588
"FDG52","OUT017",838.65455433381
"NCL42","OUT035",3956.16722640188
"DRJ24","OUT046",2921.65368418226
"FDV38","OUT046",878.734773288777
"FDT35","OUT045",2675.14892450307
"FDY51","OUT045",3406.91747373638
"FDC37","OUT017",1803.41860492231
"NCP43","OUT013",2907.7825044424
"FDO33","OUT045",1734.02920089795
"FDW04","OUT018",1842.08903950918
"NCC31","OUT046",2474.13745421033
"FDK22","OUT049",3565.61385193146
"FDJ50","OUT017",1032.54303823142
"FDV13","OUT017",1582.307384282
"DRL60","OUT017",2546.88001477933
"FDW03","OUT017",1811.79932001688
"FDY27","OUT035",2972.96464680065
"FDB39","OUT027",2367.12694894516
"FDU59","OUT045",2523.03072304634
"FDZ57","OUT049",2212.82986177066
"FDO21","OUT049",3735.51079356259
"FDS43","OUT018",2715.33183866501
"FDU28","OUT010",1104.47281300233
"FDC51","OUT010",77.2433436815419
"FDW16","OUT010",-386.883394404652
"FDP32","OUT010",83.6972897991943
"FDB60","OUT019",1192.83137575642
"NCQ30","OUT046",1892.95993567471
"FDD26","OUT049",3065.69517679939
"FDI44","OUT045",1178.45704335371
"DRH23","OUT046",913.521602505547
"FDO44","OUT046",1769.28837629121
"FDG04","OUT046",2978.15469259871
"FDM32","OUT027",2943.88569481674
"FDM09","OUT013",2788.78321665008
"FDZ47","OUT013",1653.70297416091
"FDM40","OUT027",3746.38163635114
"FDY48","OUT017",1739.22195071639
"NCM30","OUT045",605.288728975326
"FDX36","OUT010",1680.65934335347
"DRF03","OUT017",734.45353775859
"FDN51","OUT049",4202.26348096156
"FDM57","OUT049",1508.86770615278
"FDB35","OUT049",1657.73588364825
"FDY13","OUT027",2707.26030777303
"FDA37","OUT017",2146.57880072726
"NCX53","OUT017",2403.27247849974
"FDD59","OUT018",1078.02768805409
"FDX10","OUT019",-1269.67398603567
"FDC03","OUT018",2843.18167923054
"FDW43","OUT035",3794.67542622067
"FDW10","OUT046",2819.24038530527
"FDY14","OUT027",5546.21009305917
"FDV43","OUT045",695.306155695151
"FDO40","OUT013",2463.43013015008
"FDP46","OUT027",2925.54698214785
"NCE43","OUT019",749.152875116252
"FDD05","OUT035",2066.1251279994
"FDJ60","OUT010",775.563728827388
"DRE27","OUT018",1232.53312818941
"FDO11","OUT035",4118.31499305926
"DRG11","OUT027",3153.21176540979
"FDK33","OUT010",1539.59032052574
"DRM23","OUT045",2623.58676302039
"FDJ02","OUT027",3861.86440900195
"NCZ05","OUT045",1590.85767875886
"NCL30","OUT013",2013.38202020132
"FDZ19","OUT018",2507.62432771064
"FDM45","OUT049",2073.82281014954
"FDO36","OUT046",2835.07702245223
"NCK31","OUT045",778.877755583765
"DRJ37","OUT045",2389.56973368253
"FDP24","OUT018",1633.48002632225
"FDF46","OUT013",1878.19261664386
"FDX46","OUT019",-856.236482076787
"NCL18","OUT045",2936.69039751986
"FDJ26","OUT013",3460.74475807203
"FDJ07","OUT045",1774.19918758732
"FDY15","OUT013",2542.38329201556
"DRG01","OUT045",1124.95034342524
"FDF58","OUT045",1055.7358173589
"FDZ14","OUT019",74.5872866104539
"FDP31","OUT049",1243.46220569456
"FDH45","OUT013",783.166266397241
"FDA09","OUT010",943.668658614013
"FDW31","OUT035",3331.82622402815
"FDA57","OUT046",705.917561113246
"NCE55","OUT035",2910.48563467693
"FDC17","OUT019",1502.34071658211
"FDC59","OUT013",1181.74048435805
"FDA22","OUT013",2724.51039074645
"FDK52","OUT035",3706.21199958405
"NCM26","OUT046",2458.62331822766
"NCT53","OUT035",2793.84915290904
"FDW45","OUT018",2149.44555124095
"NCI18","OUT035",3659.09341049463
"FDE38","OUT018",2354.00311144184
"FDF08","OUT019",-414.699837805328
"FDY58","OUT010",1737.7118317327
"FDF58","OUT019",-795.874166807088
"FDX39","OUT017",3499.42840299043
"FDB44","OUT049",3491.81347347289
"FDF28","OUT013",2082.75993422683
"FDE39","OUT013",1902.41346345019
"FDT37","OUT018",3691.90029477907
"FDZ45","OUT017",3250.43215569188
"FDO40","OUT035",2583.64653312469
"FDM57","OUT027",2876.22564306569
"DRG36","OUT017",2824.2808660595
"FDY36","OUT010",-751.876818835669
"DRL60","OUT027",3890.30839648428
"FDS25","OUT019",-117.707103388619
"DRF49","OUT027",3226.80776222901
"FDP16","OUT045",3794.15093341358
"FDS60","OUT049",2980.28163774618
"FDU15","OUT027",2116.36621741851
"FDK43","OUT046",2021.38510634984
"FDN25","OUT046",1029.16649645989
"FDE53","OUT049",1784.89092343521
"FDB22","OUT013",2539.59130954787
"FDE39","OUT017",2011.29682592505
"FDX35","OUT035",3774.31849390665
"NCG54","OUT049",2773.23364833169
"FDH27","OUT035",2498.69180008775
"NCK42","OUT013",3444.75782679874
"FDS25","OUT049",1862.52926213409
"FDI10","OUT018",2526.02606700543
"FDU35","OUT035",1747.58988275991
"FDI04","OUT017",3275.69806512824
"DRK23","OUT035",4076.0911721201
"FDB53","OUT019",461.136058928333
"FDY02","OUT049",4215.42561989947
"FDM60","OUT035",852.910451405185
"NCJ31","OUT010",1802.48366192514
"DRP35","OUT017",2098.33675511748
"NCQ30","OUT018",1651.32775100936
"DRL11","OUT010",618.920115166134
"FDU01","OUT013",3011.94003944026
"FDR39","OUT035",3004.9326656551
"FDO08","OUT046",2710.44900281475
"FDC02","OUT045",4005.82019570286
"NCZ29","OUT035",2153.59736014462
"FDF29","OUT010",215.077070886606
"FDZ23","OUT017",3108.25833488248
"NCU53","OUT018",2348.81880811372
"NCW30","OUT013",4047.83109453363
"NCM26","OUT027",3931.78995171936
"FDV50","OUT027",3384.62732492849
"FDW15","OUT049",2503.96449605924
"FDI35","OUT027",4367.05120364755
"FDO11","OUT017",4055.27570142304
"FDN48","OUT046",1486.11264816139
"NCA17","OUT049",2506.03997135589
"NCN54","OUT013",1284.23490677426
"FDP22","OUT013",915.779079676199
"NCB54","OUT035",2140.11196240667
"FDD08","OUT045",569.006839229691
"DRM48","OUT010",-1364.97373479645
"FDG41","OUT027",3251.97947115018
"FDE44","OUT027",2260.19420803984
"FDE26","OUT035",2469.49716465905
"NCS38","OUT013",1803.9566416494
"NCJ54","OUT018",3340.68930669333
"FDI40","OUT019",-299.123779238687
"FDN45","OUT018",3286.13876228369
"FDU43","OUT046",3835.94832971031
"FDI04","OUT010",1229.96437687144
"NCC07","OUT018",1384.69671944969
"NCC07","OUT019",-242.766384975754
"NCD18","OUT045",3557.63574676988
"FDU55","OUT035",4206.68540825847
"FDX59","OUT035",712.157294923947
"FDR52","OUT049",3149.87682864215
"NCP17","OUT013",1095.46464103549
"FDQ32","OUT045",1937.78840448778
"NCT17","OUT049",3062.89505509748
"FDO10","OUT049",1140.82497185496
"FDE32","OUT049",709.269963055955
"FDN44","OUT045",2495.61604337966
"FDH02","OUT035",1622.23743097611
"FDK60","OUT013",1652.18091889032
"FDS24","OUT019",-471.332127187773
"FDL03","OUT010",1252.8575862101
"FDB46","OUT027",4891.80878114527
"FDO48","OUT049",3680.52212287055
"FDZ39","OUT049",1801.67268363901
"FDT02","OUT027",2023.52051861431
"FDC50","OUT013",1537.07209996199
"FDP39","OUT035",1005.49533435901
"DRG15","OUT018",720.012305988474
"FDP10","OUT018",1393.28608870624
"FDF53","OUT027",4371.84961677469
"FDN34","OUT045",2711.13299844527
"FDK02","OUT045",1843.38364167359
"FDC23","OUT045",2762.35705913273
"FDJ10","OUT019",405.063608375124
"FDE53","OUT035",1864.46297346145
"FDR25","OUT035",4321.92625350068
"FDW50","OUT046",2644.43788797844
"FDS09","OUT049",1014.30365158759
"FDW49","OUT010",904.265326361656
"FDU51","OUT046",2870.86773348167
"FDF28","OUT018",1775.22737430615
"NCY30","OUT018",2557.10449871179
"FDD44","OUT045",4036.48088098617
"FDX09","OUT017",2938.08365140817
"NCF30","OUT013",1990.77036851383
"FDZ50","OUT019",1066.14784664685
"FDW37","OUT013",1454.71573736922
"FDD11","OUT049",4101.64775895707
"DRH39","OUT018",915.221084235011
"FDA36","OUT049",3028.78277172652
"NCG43","OUT049",1550.07212721066
"FDF02","OUT035",1795.99531627579
"FDP57","OUT027",3100.54496466622
"NCE42","OUT017",3752.83094948979
"NCR38","OUT027",5370.74263156519
"FDP03","OUT019",125.101972883741
"FDO51","OUT035",887.832579446125
"NCQ42","OUT046",2016.87774866831
"NCM41","OUT046",1458.0168635035
"FDH48","OUT027",2816.72482852782
"DRF60","OUT046",3720.6469750572
"FDJ27","OUT035",1795.88454965361
"FDQ14","OUT013",2459.09406287144
"FDN27","OUT017",1995.74878835386
"NCQ02","OUT046",2967.50293197287
"FDJ33","OUT049",2134.48604032661
"FDP07","OUT027",4548.90445678919
"DRE01","OUT049",3860.70842791702
"FDU36","OUT045",1536.8698597452
"FDL28","OUT017",3764.17465404655
"NCX53","OUT046",2286.66557541372
"FDZ39","OUT013",1740.5231250886
"NCP42","OUT013",3092.7682498386
"FDJ14","OUT035",1494.38330688393
"FDK04","OUT049",1032.36543109461
"NCC19","OUT017",3136.08055508609
"FDS09","OUT018",646.222016316107
"FDZ02","OUT046",1642.21983200767
"FDD35","OUT018",1679.64436092323
"NCY42","OUT017",2417.7864893403
"FDB05","OUT045",3804.12619727355
"FDF20","OUT035",3244.93497790376
"NCO41","OUT018",1281.95454362239
"FDC40","OUT027",2764.56806291165
"FDV58","OUT045",3044.05920969753
"FDZ57","OUT045",2051.15972537756
"DRM35","OUT046",2837.36453398377
"DRN36","OUT018",1228.32726560637
"FDQ13","OUT046",1362.89640160107
"DRO35","OUT010",-78.38276324018
"NCD43","OUT035",1797.37280388216
"FDA51","OUT018",1564.42877028965
"NCX17","OUT027",5105.48539480771
"NCZ17","OUT049",728.300493776059
"FDR11","OUT027",4032.97589847354
"FDW34","OUT049",3939.04238071786
"FDN50","OUT017",1641.73386491312
"FDS09","OUT046",896.415095359138
"FDS48","OUT018",2164.86938954693
"FDL44","OUT049",2732.87015639318
"DRF48","OUT018",2682.81072716201
"FDA14","OUT018",2107.86956560672
"NCD30","OUT049",1625.74609450559
"FDI16","OUT017",996.3297984159
"NCG06","OUT035",4162.99857708604
"DRZ24","OUT035",2047.01251939485
"NCS17","OUT045",1439.54323914553
"FDB37","OUT045",3777.29713637734
"FDE10","OUT035",2259.57127535298
"FDC57","OUT045",3017.30626966009
"FDM12","OUT018",2736.5726941897
"FDE24","OUT049",2367.92823223559
"FDW22","OUT045",3487.85841564889
"DRD01","OUT027",2379.06204327736
"NCZ18","OUT027",5370.05807859157
"FDN49","OUT045",631.881670872929
"FDR22","OUT035",2018.27325639213
"FDV08","OUT019",-1143.70871896141
"FDY39","OUT046",2978.05207385669
"FDV36","OUT049",2103.32463594594
"FDO60","OUT045",689.057242688041
"FDU04","OUT027",3409.95737763922
"FDR20","OUT027",2296.6509974066
"FDW19","OUT019",-71.6922065320959
"FDU40","OUT049",3166.51222353478
"FDK15","OUT045",1485.65775621182
"DRF15","OUT035",2582.2846496326
"FDQ25","OUT017",2918.77754504957
"FDI48","OUT019",-971.403150394902
"FDS49","OUT046",1233.70052819352
"FDV22","OUT046",2604.65650887342
"NCV42","OUT046",1726.58361802615
"FDX26","OUT046",2912.44283904247
"FDI33","OUT018",1189.43040937525
"FDZ14","OUT049",2066.84592251148
"FDG10","OUT013",1050.6961743628
"FDM38","OUT018",612.124220291734
"FDG26","OUT027",5458.97457133075
"FDH46","OUT035",1834.80243966811
"FDN13","OUT018",1303.53140878734
"FDU57","OUT035",2611.26933872582
"NCI06","OUT046",2828.35324520438
"FDM38","OUT045",853.028783839129
"NCG42","OUT010",106.653117228477
"FDL39","OUT045",2828.14804549322
"FDT31","OUT019",1148.28321331774
"FDV59","OUT013",3484.93204167431
"FDB49","OUT035",1804.54463749906
"FDD58","OUT049",1737.88312442491
"DRN59","OUT046",743.944063456051
"FDX48","OUT049",2613.06263377235
"FDQ11","OUT049",4127.3814396236
"FDY12","OUT049",1005.42653475915
"FDQ11","OUT045",3979.73309669934
"DRI11","OUT017",1948.82710125581
"FDY32","OUT027",4065.12023975468
"FDS51","OUT045",956.545432972574
"FDR19","OUT010",439.110996662596
"DRB13","OUT018",2765.983347394
"FDS21","OUT035",1265.0111994959
"FDQ40","OUT045",2780.00607444656
"NCE55","OUT013",2790.41335855378
"FDX43","OUT027",4104.06613991335
"FDS12","OUT049",2072.36266492478
"DRK01","OUT027",2957.96291829358
"FDN25","OUT017",1075.35596218751
"FDB60","OUT046",3082.81397360919
"FDQ13","OUT017",1458.05123460819
"DRK13","OUT045",3009.30686827058
"DRF25","OUT018",289.792328465378
"NCD42","OUT019",-1253.17386771804
"FDW25","OUT045",1297.78417706063
"NCV29","OUT027",4296.33417363295
"NCK42","OUT035",3541.91704764657
"DRJ13","OUT027",3982.41287899242
"DRD15","OUT017",3763.09208143906
"FDM27","OUT045",2462.86720961965
"FDZ50","OUT018",2682.78886345198
"FDC04","OUT046",3815.21433821314
"FDF50","OUT049",3177.88421732975
"FDP15","OUT045",3951.72997232074
"FDK46","OUT035",4207.88643764358
"FDZ56","OUT018",2445.04685269204
"FDY60","OUT049",2470.00043551039
"FDB10","OUT035",3893.60633126986
"FDR57","OUT045",2498.02501082316
"FDU58","OUT049",3121.27441690398
"FDH02","OUT046",1476.91274019866
"FDP48","OUT013",2968.54077227411
"FDI46","OUT035",4104.82137639586
"FDW56","OUT013",3092.67908019862
"NCM19","OUT010",-132.273322478042
"FDS50","OUT027",4961.59620327508
"FDK24","OUT013",763.003054697083
"FDO36","OUT017",2966.47158518075
"FDK45","OUT027",3284.97541133003
"NCL05","OUT045",660.317388971943
"FDL32","OUT018",1576.69437027525
"FDA28","OUT049",2145.30258351227
"FDY36","OUT018",931.394763692377
"FDP32","OUT018",1755.7220860428
"FDL50","OUT046",2006.90681971553
"DRC24","OUT049",2539.92193560373
"NCS18","OUT017",1797.5000502828
"FDD16","OUT017",1318.64538827676
"NCV18","OUT013",1357.72613070457
"FDX07","OUT046",2982.66760113324
"NCZ05","OUT027",3108.0669790862
"NCI31","OUT013",612.806068216751
"FDK14","OUT049",1439.84047330275
"NCR06","OUT045",626.850712691861
"NCF54","OUT049",2831.829208862
"DRG23","OUT010",489.891047056521
"FDD53","OUT046",727.625832254979
"NCM31","OUT027",3705.10225404974
"FDT16","OUT017",4231.36544610665
"FDR40","OUT035",1469.32834456681
"DRG25","OUT017",3025.73913834929
"FDT10","OUT035",1225.79289556945
"FDY32","OUT013",2653.70827848628
"FDN50","OUT035",1691.77716484716
"FDZ35","OUT019",-174.950484393642
"NCP54","OUT045",1850.29127630225
"NCD07","OUT035",1906.98727231871
"FDS02","OUT018",2846.13990291322
"DRN59","OUT018",521.149668325735
"DRB24","OUT013",2530.64275955695
"FDP37","OUT027",3439.91433620189
"DRB01","OUT018",2714.52946167433
"FDR47","OUT046",3077.55478240485
"NCM31","OUT010",360.169450744616
"NCF06","OUT027",5475.57743576276
"NCV17","OUT027",3509.90690925424
"FDS10","OUT049",2958.59913453437
"FDN52","OUT035",1573.76698702868
"FDZ48","OUT013",1838.28176859549
"FDJ48","OUT049",3998.84062069552
"DRB13","OUT027",4499.37420124244
"FDV59","OUT017",3555.75017636543
"FDL32","OUT035",1967.90721795624
"FDZ12","OUT035",2437.77001266456
"NCR06","OUT027",2118.02492076392
"FDP51","OUT017",2042.70643884492
"FDY22","OUT013",2377.62654416117
"FDZ38","OUT049",2829.7245108831
"NCO54","OUT035",1047.27236071487
"FDR23","OUT035",2924.20527895723
"FDM38","OUT049",1052.09157961784
"FDS25","OUT013",1852.24189916407
"FDZ22","OUT013",1397.33300521432
"FDZ20","OUT019",2110.60851288361
"FDD45","OUT010",-390.45226931671
"FDN03","OUT049",4048.5199585323
"NCW30","OUT046",4022.53060403225
"FDY24","OUT027",2417.89659970232
"FDJ26","OUT019",1514.15960701302
"FDM15","OUT049",2589.14659723965
